Step,Run,Strategy,N_INIT,Item,Cost,Source,TestType
2,0,unif,0,pi pa pE tE,8.852227034030506,LEARNER,BroadTest
2,0,unif,0,pI ti pi,5.3864911312307795,LEARNER,BroadTest
2,0,unif,0,tE te pI tI tI ti,8.450603962913013,LEARNER,BroadTest
2,0,unif,0,pE ki pe ti,5.62942788909949,LEARNER,BroadTest
2,0,unif,0,pI pE ke tE kI tI ke,10.432870801445365,LEARNER,BroadTest
2,0,unif,0,te tI ki,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,pE tE pE kE,3.951609418537147,LEARNER,BroadTest
2,0,unif,0,tI te tE pa,7.611694727631841,LEARNER,BroadTest
2,0,unif,0,ke kE ti,5.580840537525748,LEARNER,BroadTest
2,0,unif,0,te ti tE,5.580840537525748,LEARNER,BroadTest
2,0,unif,0,te ke kI tI ta,9.240925846620442,LEARNER,BroadTest
2,0,unif,0,ti ki ke kE tI,9.691136269311677,LEARNER,BroadTest
2,0,unif,0,pe ka pE,4.693343950670834,LEARNER,BroadTest
2,0,unif,0,ki ka pI kE,10.883081224136598,LEARNER,BroadTest
2,0,unif,0,tI pa tE ka,4.741931302244576,LEARNER,BroadTest
2,0,unif,0,kI ka pI,6.031050960216982,LEARNER,BroadTest
2,0,unif,0,pe ki ta,3.5499863474196536,LEARNER,BroadTest
2,0,unif,0,pE pe ti pI,6.371162421233176,LEARNER,BroadTest
2,0,unif,0,ti kE kE,8.110492501896818,LEARNER,BroadTest
2,0,unif,0,ta ta tI ke,6.967134898645638,LEARNER,BroadTest
2,0,unif,0,tE pE ke pi ti,6.419749772806918,LEARNER,BroadTest
2,0,unif,0,kE te pa ta,3.5499863474196536,LEARNER,BroadTest
2,0,unif,0,pI ke ka,6.079638311790725,LEARNER,BroadTest
2,0,unif,0,ti pE pi ta,8.94940173717799,LEARNER,BroadTest
2,0,unif,0,ta pa kI pE ti kI kI ka,11.368954739874019,LEARNER,BroadTest
2,0,unif,0,pi tI pe,7.514520024484357,LEARNER,BroadTest
2,0,unif,0,ka kE pe ta,5.532253185952005,LEARNER,BroadTest
2,0,unif,0,tE ta ti pE,7.708869430779325,LEARNER,BroadTest
2,0,unif,0,kI pe pE ti ta,9.739723620885417,LEARNER,BroadTest
2,0,unif,0,pI pI ti,7.320170618189389,LEARNER,BroadTest
2,0,unif,0,tE pa pe,2.1151046347260207,LEARNER,BroadTest
2,0,unif,0,pa pa kE ki,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,pi te tI,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,pE ki ta,5.483665834378264,LEARNER,BroadTest
2,0,unif,0,pa tI tI ta,9.593961566164191,LEARNER,BroadTest
2,0,unif,0,ka ke pI ta ki,6.419749772806918,LEARNER,BroadTest
2,0,unif,0,ki pI ta te,7.757456782353067,LEARNER,BroadTest
2,0,unif,0,ki pE ka,5.435078482804521,LEARNER,BroadTest
2,0,unif,0,pa tE tI ki pa,11.028843278857824,LEARNER,BroadTest
2,0,unif,0,te te pe ti pa ki,5.726602592246973,LEARNER,BroadTest
2,0,unif,0,ki tE pa kI te,10.481458153019107,LEARNER,BroadTest
2,0,unif,0,ki pE ti pe,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,tE pa pe pa tE,5.532253185952006,LEARNER,BroadTest
2,0,unif,0,pe pI tE pa,6.371162421233176,LEARNER,BroadTest
2,0,unif,0,pa ki ta,5.289316428083295,LEARNER,BroadTest
2,0,unif,0,kI ta pa pi,4.9362807085395435,LEARNER,BroadTest
2,0,unif,0,tI ta kI pa,5.3379037796570366,LEARNER,BroadTest
2,0,unif,0,kE tI pi kI pi,8.256254556618043,LEARNER,BroadTest
2,0,unif,0,tE tI pa kE,7.660282079205583,LEARNER,BroadTest
2,0,unif,0,ka pi pi pe kI pI,11.770577810991513,LEARNER,BroadTest
2,0,unif,0,ta te pe pe,2.759664463712224,LEARNER,BroadTest
2,0,unif,0,tI kE te ke ti,7.064309601793122,LEARNER,BroadTest
2,0,unif,0,pe pI pa kE,6.371162421233176,LEARNER,BroadTest
2,0,unif,0,ta pa ti,2.6624897605647404,LEARNER,BroadTest
2,0,unif,0,ki ta te te pi tI,9.836898324032903,LEARNER,BroadTest
2,0,unif,0,ki ta pe pa pi,6.176813014938208,LEARNER,BroadTest
2,0,unif,0,pI tI pE kI,8.110492501896818,LEARNER,BroadTest
2,0,unif,0,kE ta pI pe,7.01572225021938,LEARNER,BroadTest
2,0,unif,0,pI pE pI pI pa,8.207667205044302,LEARNER,BroadTest
2,0,unif,0,te tI kE,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,pE pi tI,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,kI kI pe,8.110492501896818,LEARNER,BroadTest
2,0,unif,0,te tI ti ka kI,12.463724991551457,LEARNER,BroadTest
2,0,unif,0,ki pI ki,7.417345321336873,LEARNER,BroadTest
2,0,unif,0,tI pE tE,6.675610789203185,LEARNER,BroadTest
2,0,unif,0,ke ti ki kE,6.967134898645638,LEARNER,BroadTest
2,0,unif,0,ka pi ti,4.839106005392059,LEARNER,BroadTest
2,0,unif,0,ke ti pE,5.580840537525748,LEARNER,BroadTest
2,0,unif,0,ka pi tE,7.417345321336873,LEARNER,BroadTest
2,0,unif,0,kI pe ki tI,8.353429259765528,LEARNER,BroadTest
2,0,unif,0,ki tE pE,8.110492501896818,LEARNER,BroadTest
2,0,unif,0,kI kI ti,7.320170618189389,LEARNER,BroadTest
2,0,unif,0,pi pe kI ki,8.99798908875173,LEARNER,BroadTest
2,0,unif,0,ta ka tE pa kI,4.145958824832115,LEARNER,BroadTest
2,0,unif,0,ki ti te pi ka pI,9.73972362088542,LEARNER,BroadTest
2,0,unif,0,ke ki ka tI,7.01572225021938,LEARNER,BroadTest
2,0,unif,0,pE kI pa tE pe,7.806044133926809,LEARNER,BroadTest
2,0,unif,0,ka kI ke pE,9.593961566164191,LEARNER,BroadTest
2,0,unif,0,pe ka ki kE,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,pI ke pi,4.936280708539544,LEARNER,BroadTest
2,0,unif,0,pe ti pe,3.5499863474196536,LEARNER,BroadTest
2,0,unif,0,te tE te,4.83910600539206,LEARNER,BroadTest
2,0,unif,0,pe pI pI,7.465932672910615,LEARNER,BroadTest
2,0,unif,0,te ke kI ka,5.08204276326077,LEARNER,BroadTest
2,0,unif,0,ke te tE,4.097371473258373,LEARNER,BroadTest
2,0,unif,0,ta ke pE,5.386491131230779,LEARNER,BroadTest
2,0,unif,0,pE ka te kI pi,8.64495336920798,LEARNER,BroadTest
2,0,unif,0,ke tE pi tE,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,pi ki ti pe,4.741931302244575,LEARNER,BroadTest
2,0,unif,0,ta ki pe kE,8.256254556618044,LEARNER,BroadTest
2,0,unif,0,pe ta te tE,6.22540036651195,LEARNER,BroadTest
2,0,unif,0,kE ka pE kI,6.322575069659434,LEARNER,BroadTest
2,0,unif,0,pE ta pI tE,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,ti kE tE ta,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,kI ki kE pe pe,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,pE ke pe tE pa pE,7.112896953366864,LEARNER,BroadTest
2,0,unif,0,pI pa kE,5.386491131230779,LEARNER,BroadTest
2,0,unif,0,pe te kI pa ti,7.210071656514347,LEARNER,BroadTest
2,0,unif,0,pE ke ti,2.260866689447247,LEARNER,BroadTest
2,0,unif,0,kE pi ke,5.580840537525748,LEARNER,BroadTest
2,0,unif,0,pe te tI ka,5.08204276326077,LEARNER,BroadTest
2,0,unif,0,tE te pe,2.808251815285966,LEARNER,BroadTest
2,0,unif,0,pa pE pE tI ki pi,8.450603962913013,LEARNER,BroadTest
2,0,unif,0,pI pe pE,8.15907985347056,LEARNER,BroadTest
2,0,unif,0,kE ke pI te,6.371162421233176,LEARNER,BroadTest
2,0,unif,0,tI te pi ki pa,7.708869430779325,LEARNER,BroadTest
2,0,unif,0,tI pE te,6.128225663364467,LEARNER,BroadTest
2,0,unif,0,te tI ke kE ka pE,9.240925846620442,LEARNER,BroadTest
2,0,unif,0,ka ka ke kE pi ta,9.143751143472958,LEARNER,BroadTest
2,0,unif,0,pI pE kI pE ka,6.9185475470718965,LEARNER,BroadTest
2,0,unif,0,pE pE pi ta ta,7.806044133926809,LEARNER,BroadTest
2,0,unif,0,te tI tE kE kE,6.9185475470718965,LEARNER,BroadTest
2,0,unif,0,kE pa ti pa,5.532253185952005,LEARNER,BroadTest
2,0,unif,0,pi pi pe pI,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,ti pa tE pa kE tI,9.73972362088542,LEARNER,BroadTest
2,0,unif,0,ta ki pE,7.417345321336873,LEARNER,BroadTest
2,0,unif,0,pa tI tI,8.70646497930928,LEARNER,BroadTest
2,0,unif,0,pi kE ta,5.435078482804521,LEARNER,BroadTest
2,0,unif,0,te kI tE,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,pE pe ki pe pa,5.775189943820715,LEARNER,BroadTest
2,0,unif,0,ke kI te,6.273987718085693,LEARNER,BroadTest
2,0,unif,0,te te ki kE pI ti,9.836898324032903,LEARNER,BroadTest
2,0,unif,0,ke te ki pI,5.62942788909949,LEARNER,BroadTest
2,0,unif,0,pi pe ti pI ti tI,9.691136269311677,LEARNER,BroadTest
2,0,unif,0,ka tE tE tI,6.128225663364466,LEARNER,BroadTest
2,0,unif,0,pa ka ki,2.6624897605647404,LEARNER,BroadTest
2,0,unif,0,kI pi pa ka,8.256254556618044,LEARNER,BroadTest
2,0,unif,0,tE pI pe ke tI ti,9.1923384950467,LEARNER,BroadTest
2,0,unif,0,pI ti pE,9.448199511442967,LEARNER,BroadTest
2,0,unif,0,ti ka ta kE,6.772785492350669,LEARNER,BroadTest
2,0,unif,0,tI tE pe ta,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,ti pi kI,6.031050960216982,LEARNER,BroadTest
2,0,unif,0,kI tI tI pe,8.110492501896818,LEARNER,BroadTest
2,0,unif,0,pa ke ki pi,4.243133527979599,LEARNER,BroadTest
2,0,unif,0,pe pa pa pI,5.483665834378263,LEARNER,BroadTest
2,0,unif,0,tI pi pI pi ti,7.465932672910615,LEARNER,BroadTest
2,0,unif,0,pe pe ti ka kE,6.419749772806918,LEARNER,BroadTest
2,0,unif,0,ta tI ka kI pi,8.99798908875173,LEARNER,BroadTest
2,0,unif,0,tE ti ki tE ke,8.499191314486755,LEARNER,BroadTest
2,0,unif,0,kE kE tE tE,3.951609418537147,LEARNER,BroadTest
2,0,unif,0,ti tI tI,7.320170618189389,LEARNER,BroadTest
2,0,unif,0,kE pi tE,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,pi kI tE,7.417345321336873,LEARNER,BroadTest
2,0,unif,0,ti ka pE tE te,8.997989088751732,LEARNER,BroadTest
2,0,unif,0,ka te pi tE,7.01572225021938,LEARNER,BroadTest
2,0,unif,0,pa pe pE ka pE ka,5.580840537525747,LEARNER,BroadTest
2,0,unif,0,te tE ki pi,7.757456782353067,LEARNER,BroadTest
2,0,unif,0,te pe pE tI,6.273987718085693,LEARNER,BroadTest
2,0,unif,0,ka pI ki pa,10.238521395150395,LEARNER,BroadTest
2,0,unif,0,ke kE pI ta kE,9.095163791899214,LEARNER,BroadTest
2,0,unif,0,kI pe pi pE,8.353429259765528,LEARNER,BroadTest
2,0,unif,0,ka tE pI ka,6.9185475470718965,LEARNER,BroadTest
2,0,unif,0,tE ki ka ta pa,5.678015240673231,LEARNER,BroadTest
2,0,unif,0,tI ki te pe,6.9185475470718965,LEARNER,BroadTest
2,0,unif,0,ti tE te,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,ka ki pa pe,5.435078482804521,LEARNER,BroadTest
2,0,unif,0,tI kE ta kE,8.256254556618043,LEARNER,BroadTest
2,0,unif,0,ke ta ki tI,8.40201661133927,LEARNER,BroadTest
2,0,unif,0,pI pe pI pe,6.9185475470718965,LEARNER,BroadTest
2,0,unif,0,kI te ti tE,8.353429259765528,LEARNER,BroadTest
2,0,unif,0,ke tE pi,5.580840537525748,LEARNER,BroadTest
2,0,unif,0,kI pa ta,2.6624897605647404,LEARNER,BroadTest
2,0,unif,0,ti tE kI te,9.642548917737933,LEARNER,BroadTest
2,0,unif,0,pa tE tE pi,6.273987718085693,LEARNER,BroadTest
2,0,unif,0,kE pe tE pI,6.967134898645638,LEARNER,BroadTest
2,0,unif,0,te kI kI pE,8.256254556618044,LEARNER,BroadTest
2,0,unif,0,pe kI ka pe,5.775189943820715,LEARNER,BroadTest
2,0,unif,0,ta pI kI pa,9.593961566164191,LEARNER,BroadTest
2,0,unif,0,te pi tI ka,5.726602592246973,LEARNER,BroadTest
2,0,unif,0,tE tE pe pe pI tE,8.450603962913013,LEARNER,BroadTest
2,0,unif,0,ta pe ti tE,7.01572225021938,LEARNER,BroadTest
2,0,unif,0,kI ki tE ki tI te,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,pa pa ti pe tI pi,10.627220207740331,LEARNER,BroadTest
2,0,unif,0,pi ke te ki,4.243133527979599,LEARNER,BroadTest
2,0,unif,0,tI ka ki kI,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,tI pi tE ta,8.997989088751732,LEARNER,BroadTest
2,0,unif,0,ti tE ki ke,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,pi pi ka tI,9.691136269311675,LEARNER,BroadTest
2,0,unif,0,ke ke pe,1.3733701025923337,LEARNER,BroadTest
2,0,unif,0,tE ti kI tI,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,tE ti pi pI kI ke,8.450603962913013,LEARNER,BroadTest
2,0,unif,0,ke ke pe ti ta,3.5985736989933956,LEARNER,BroadTest
2,0,unif,0,tI ke pE ta,7.611694727631841,LEARNER,BroadTest
2,0,unif,0,pe pI pE,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,ta tI kI kI pi,9.496786863016709,LEARNER,BroadTest
2,0,unif,0,pe pE ka,3.4528116442721695,LEARNER,BroadTest
2,0,unif,0,pa tE pi tE,9.691136269311677,LEARNER,BroadTest
2,0,unif,0,pI ta pE ka,4.741931302244576,LEARNER,BroadTest
2,0,unif,0,pa te ke kE,5.483665834378264,LEARNER,BroadTest
2,0,unif,0,ka pe kI,4.790518653818318,LEARNER,BroadTest
2,0,unif,0,pi tE ka,5.435078482804521,LEARNER,BroadTest
2,0,unif,0,pa kI pI pi,9.496786863016709,LEARNER,BroadTest
2,0,unif,0,pe kI te pE ke,7.064309601793122,LEARNER,BroadTest
2,0,unif,0,tI pe kE ka,7.611694727631841,LEARNER,BroadTest
2,0,unif,0,ke tI ta ti,6.371162421233176,LEARNER,BroadTest
2,0,unif,0,ka pi kI,6.772785492350669,LEARNER,BroadTest
2,0,unif,0,ke pE kI kI pI,8.207667205044302,LEARNER,BroadTest
2,0,unif,0,te pI kI,7.465932672910615,LEARNER,BroadTest
2,0,unif,0,pe pi tE,5.580840537525748,LEARNER,BroadTest
2,0,unif,0,kI pi pa tE tI,12.415137639977715,LEARNER,BroadTest
2,0,unif,0,pE ke tE,5.483665834378264,LEARNER,BroadTest
2,0,unif,0,ta kI ka pE tE,7.563107376058099,LEARNER,BroadTest
2,0,unif,0,ke ka pI pi ti,9.1923384950467,LEARNER,BroadTest
2,0,unif,0,tE tI te ka,8.353429259765528,LEARNER,BroadTest
2,0,unif,0,pe ke pI ti,7.757456782353067,LEARNER,BroadTest
2,0,unif,0,ti ki pI pe,7.563107376058099,LEARNER,BroadTest
2,0,unif,0,pE tI pe pI,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,pI ki te kI,9.642548917737933,LEARNER,BroadTest
2,0,unif,0,kE te pI te,6.371162421233176,LEARNER,BroadTest
2,0,unif,0,tI kE ki,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,tE pa kI tE,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,ka ki kI,6.772785492350669,LEARNER,BroadTest
2,0,unif,0,pi ta pi kI,10.335696098297879,LEARNER,BroadTest
2,0,unif,0,ka te ta ke tE kE te,7.708869430779324,LEARNER,BroadTest
2,0,unif,0,kE tI pI pa,7.563107376058099,LEARNER,BroadTest
2,0,unif,0,tE te tE ta,4.936280708539544,LEARNER,BroadTest
2,0,unif,0,ke pE ta kE,5.580840537525747,LEARNER,BroadTest
2,0,unif,0,pE pa te ke,3.0026012215809343,LEARNER,BroadTest
2,0,unif,0,tE ki tI pe,7.708869430779325,LEARNER,BroadTest
2,0,unif,0,tI ti kE te,8.997989088751732,LEARNER,BroadTest
2,0,unif,0,pI pa ti kI,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,tE tI kE,6.77278549235067,LEARNER,BroadTest
2,0,unif,0,kI ka pi kE,8.949401737177988,LEARNER,BroadTest
2,0,unif,0,ki kI ta,6.128225663364466,LEARNER,BroadTest
2,0,unif,0,pe tI pE,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,tE tI ki,6.772785492350669,LEARNER,BroadTest
2,0,unif,0,tI ki ta,8.061905150323076,LEARNER,BroadTest
2,0,unif,0,pE pE pa pa pa pE,5.580840537525748,LEARNER,BroadTest
2,0,unif,0,pi te pI,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,tI tI pI tE ka,6.821372843924412,LEARNER,BroadTest
2,0,unif,0,ki ti pe pI pa,7.708869430779325,LEARNER,BroadTest
2,0,unif,0,tE ke ti,2.260866689447247,LEARNER,BroadTest
2,0,unif,0,kE pi pI,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,ki tE pI,8.803639682456764,LEARNER,BroadTest
2,0,unif,0,pe ke pI,4.243133527979599,LEARNER,BroadTest
2,0,unif,0,pi pi kI ke,7.563107376058099,LEARNER,BroadTest
2,0,unif,0,kI pi tE,9.448199511442967,LEARNER,BroadTest
2,0,unif,0,ki kE pa pe ka,7.660282079205582,LEARNER,BroadTest
2,0,unif,0,pe kI kE,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,kE pi kE,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,ki pi pI ti,7.465932672910615,LEARNER,BroadTest
2,0,unif,0,tE pI ti pa,9.593961566164193,LEARNER,BroadTest
2,0,unif,0,ka ta ka,0.38869881258993616,LEARNER,BroadTest
2,0,unif,0,pE tI te pE pa,8.450603962913013,LEARNER,BroadTest
2,0,unif,0,pi pa pi pe pI pa,9.836898324032902,LEARNER,BroadTest
2,0,unif,0,kI ki ki,5.3864911312307795,LEARNER,BroadTest
2,0,unif,0,ti kE tI,8.803639682456764,LEARNER,BroadTest
2,0,unif,0,te ke tE,4.097371473258373,LEARNER,BroadTest
2,0,unif,0,pi ti tE kI,10.33569609829788,LEARNER,BroadTest
2,0,unif,0,kI pi te,6.772785492350669,LEARNER,BroadTest
2,0,unif,0,tE ka pa ti,2.9054265184334502,LEARNER,BroadTest
2,0,unif,0,ta pa ke,1.920755228431053,LEARNER,BroadTest
2,0,unif,0,tE tI te kI,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,ke kI ki tI pi,7.563107376058099,LEARNER,BroadTest
2,0,unif,0,pa pa te tI,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,pa pe kE ki ke,9.095163791899216,LEARNER,BroadTest
2,0,unif,0,pa pI pi pi te,8.99798908875173,LEARNER,BroadTest
2,0,unif,0,te pe pi ke,3.5985736989933956,LEARNER,BroadTest
2,0,unif,0,tI pI kI ke tE ka,10.432870801445363,LEARNER,BroadTest
2,0,unif,0,ti kI pa kE,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,ki tI pa pa,6.322575069659434,LEARNER,BroadTest
2,0,unif,0,ke kE ke ka ka ki,7.854631485500551,LEARNER,BroadTest
2,0,unif,0,pi ke pE,6.77278549235067,LEARNER,BroadTest
2,0,unif,0,tE kE tE kE ti,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,pE pI ta ta,5.678015240673231,LEARNER,BroadTest
2,0,unif,0,ki kI pa,6.128225663364466,LEARNER,BroadTest
2,0,unif,0,pE ti pi tE,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,ka ta ti,2.6624897605647404,LEARNER,BroadTest
2,0,unif,0,kE ki pi,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,ka ta tI,3.951609418537147,LEARNER,BroadTest
2,0,unif,0,te tI pa pE,6.371162421233176,LEARNER,BroadTest
2,0,unif,0,ka tE ti ta,7.611694727631841,LEARNER,BroadTest
2,0,unif,0,pa ke pI ti,8.353429259765528,LEARNER,BroadTest
2,0,unif,0,kE pe ki te,5.033455411687028,LEARNER,BroadTest
2,0,unif,0,kE pE kE pE pE ke,4.097371473258373,LEARNER,BroadTest
2,0,unif,0,te pE kE,5.3864911312307795,LEARNER,BroadTest
2,0,unif,0,ta pi tE ti,8.949401737177988,LEARNER,BroadTest
2,0,unif,0,pI ki pI pi kI,8.061905150323076,LEARNER,BroadTest
2,0,unif,0,pI kI ka ka,7.611694727631841,LEARNER,BroadTest
2,0,unif,0,pi ti ta ti,8.402016611339269,LEARNER,BroadTest
2,0,unif,0,kE pI ti te pe,8.40201661133927,LEARNER,BroadTest
2,0,unif,0,tE te tI pi,7.064309601793122,LEARNER,BroadTest
2,0,unif,0,pa ti pI,6.772785492350669,LEARNER,BroadTest
2,0,unif,0,ta pe pa ke ka,3.3070495895509437,LEARNER,BroadTest
2,0,unif,0,pa ti pE ka pE pi,10.627220207740333,LEARNER,BroadTest
2,0,unif,0,ta ka pI kI,8.900814385604246,LEARNER,BroadTest
2,0,unif,0,kE ka tI tI ti,9.836898324032902,LEARNER,BroadTest
2,0,unif,0,pi tI kE pI,8.900814385604246,LEARNER,BroadTest
2,0,unif,0,pE tI te pa te te,9.98266037875413,LEARNER,BroadTest
2,0,unif,0,ta ke ta pI,6.128225663364467,LEARNER,BroadTest
2,0,unif,0,kE pe pa ta,3.5499863474196536,LEARNER,BroadTest
2,0,unif,0,kI tI kE pE pI,8.15907985347056,LEARNER,BroadTest
2,0,unif,0,tI kI ke ke ke,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,pe pE ke te,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,ke pi pa ka tE tE ta,8.000393540221777,LEARNER,BroadTest
2,0,unif,0,tI pe ke ta kI,9.788310972459161,LEARNER,BroadTest
2,0,unif,0,pi pe tE pe pE,8.256254556618044,LEARNER,BroadTest
2,0,unif,0,ta tI pa pa,4.839106005392059,LEARNER,BroadTest
2,0,unif,0,tE pa pa ka,0.6316355704586463,LEARNER,BroadTest
2,0,unif,0,ke kI ta tI kE,9.73972362088542,LEARNER,BroadTest
2,0,unif,0,ke kE tE ta,4.83910600539206,LEARNER,BroadTest
2,0,unif,0,ki kI pe tI pa,9.046576440325474,LEARNER,BroadTest
2,0,unif,0,pe pe tI,4.243133527979599,LEARNER,BroadTest
2,0,unif,0,pa ka ta,0.38869881258993616,LEARNER,BroadTest
2,0,unif,0,pe pa pi pi ki,6.46833712438066,LEARNER,BroadTest
2,0,unif,0,ke tE tI pi pe,9.046576440325472,LEARNER,BroadTest
2,0,unif,0,pI ki pI,8.061905150323076,LEARNER,BroadTest
2,0,unif,0,pI ki ta,8.061905150323076,LEARNER,BroadTest
2,0,unif,0,ta pI ka kE pI,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,tE kI tI pI,6.675610789203185,LEARNER,BroadTest
2,0,unif,0,pI pe kI,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,pa ta pa,0.38869881258993616,LEARNER,BroadTest
2,0,unif,0,tI pE ta ta,5.483665834378264,LEARNER,BroadTest
2,0,unif,0,te pE tE,5.3864911312307795,LEARNER,BroadTest
2,0,unif,0,ki tE ta pa,5.532253185952006,LEARNER,BroadTest
2,0,unif,0,te tI ti,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,ti kE ka ti,7.708869430779325,LEARNER,BroadTest
2,0,unif,0,pa ti tI,6.772785492350669,LEARNER,BroadTest
2,0,unif,0,ki te ti kE,6.9185475470718965,LEARNER,BroadTest
2,0,unif,0,kE te pE pI,6.967134898645638,LEARNER,BroadTest
2,0,unif,0,tE pi ki ka,7.708869430779325,LEARNER,BroadTest
2,0,unif,0,te ki pi,2.808251815285966,LEARNER,BroadTest
2,0,unif,0,tE pE ka ti kI te,10.675807559314073,LEARNER,BroadTest
2,0,unif,0,tI kI kE kI pa,8.207667205044302,LEARNER,BroadTest
2,0,unif,0,kI ki ta pE,10.980255927284084,LEARNER,BroadTest
2,0,unif,0,pI ki pE tI,10.931668575710342,LEARNER,BroadTest
2,0,unif,0,tE tI ta,5.483665834378264,LEARNER,BroadTest
2,0,unif,0,ke pE te kE,5.483665834378264,LEARNER,BroadTest
2,0,unif,0,kE pe pa,3.4528116442721695,LEARNER,BroadTest
2,0,unif,0,pI ke pe pI pa,8.499191314486755,LEARNER,BroadTest
2,0,unif,0,ka ka ti pE,7.611694727631841,LEARNER,BroadTest
2,0,unif,0,pE pe pI,4.936280708539544,LEARNER,BroadTest
2,0,unif,0,ki pE ke tE,8.207667205044302,LEARNER,BroadTest
2,0,unif,0,pa pE pI,6.031050960216982,LEARNER,BroadTest
2,0,unif,0,pi kI pe,7.514520024484357,LEARNER,BroadTest
2,0,unif,0,te ki pE kE ti,8.499191314486755,LEARNER,BroadTest
2,0,unif,0,kI kE ti,6.869960195498154,LEARNER,BroadTest
2,0,unif,0,pE kE ti,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,ki kE ke ti tI,8.40201661133927,LEARNER,BroadTest
2,0,unif,0,ti pa te tE,8.207667205044302,LEARNER,BroadTest
2,0,unif,0,pa pi ti kE,8.99798908875173,LEARNER,BroadTest
2,0,unif,0,ke kE kE pI pE ki,8.40201661133927,LEARNER,BroadTest
2,0,unif,0,ke tE pE,5.3864911312307795,LEARNER,BroadTest
2,0,unif,0,tI ti pI pE,9.54537421459045,LEARNER,BroadTest
2,0,unif,0,te ta ke kI pI,10.530045504592849,LEARNER,BroadTest
2,0,unif,0,tI te tI,7.5631073760581,LEARNER,BroadTest
2,0,unif,0,ke ke pI,4.243133527979599,LEARNER,BroadTest
2,0,unif,0,pE ki pa kE,8.353429259765528,LEARNER,BroadTest
2,0,unif,0,ka kI ti pi,7.563107376058099,LEARNER,BroadTest
2,0,unif,0,ti tI pa kE ki,10.627220207740331,LEARNER,BroadTest
2,0,unif,0,pa pI tE,8.061905150323076,LEARNER,BroadTest
2,0,unif,0,pE pi pi ti,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,ka kI ka,4.644756599097092,LEARNER,BroadTest
2,0,unif,0,tE kI pe kI,8.304841908191786,LEARNER,BroadTest
2,0,unif,0,ta pe ti,2.163691986299763,LEARNER,BroadTest
2,0,unif,0,kE pI te kE,8.997989088751732,LEARNER,BroadTest
2,0,unif,0,pe pi pI,4.83910600539206,LEARNER,BroadTest
2,0,unif,0,ta ke pa pE,5.386491131230779,LEARNER,BroadTest
2,0,unif,0,tI ki pi,5.3864911312307795,LEARNER,BroadTest
2,0,unif,0,ka pE ki,4.790518653818317,LEARNER,BroadTest
2,0,unif,0,ta ke ke ta ti ki,6.46833712438066,LEARNER,BroadTest
2,0,unif,0,ti te pi pi,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,ti kE tE kI,8.900814385604248,LEARNER,BroadTest
2,0,unif,0,kI te pe ke,5.532253185952006,LEARNER,BroadTest
2,0,unif,0,ka pE kI ti pe ki,9.836898324032903,LEARNER,BroadTest
2,0,unif,0,ta pE pe ke,4.887693356965802,LEARNER,BroadTest
2,0,unif,0,pE ki kI pE,8.353429259765528,LEARNER,BroadTest
2,0,unif,0,ka pI kI tI tI,8.70646497930928,LEARNER,BroadTest
